Date,Year,Month,Month_Name,State_Code,State_Name,Avg_Daily_Traffic,Median_Daily_Traffic,Min_Daily_Traffic,Max_Daily_Traffic,Stations_Reporting,Valid_Station_Days,Avg_PM2_5,Median_PM2_5,Min_PM2_5,Max_PM2_5,Avg_AQI,Median_AQI,Min_AQI,Max_AQI,Monitoring_Sites,Valid_PM2_5_Observations,Valid_AQI_Observations,PM2_5_outlier_flag,Traffic_outlier_flag,Traffic_Volatility,Traffic_per_1000,Station_Coverage_Ratio,PM25_Obs_Coverage,AQI_Category,Emission_Efficiency_Index,Season,PM2_5_YoY_Change,Emission_Efficiency_YoY_Change
2021-05-01,2021,5,May,30,Montana,6156.93,3356.0,3,42800,95,2882,3.632,3.227,0.0,31.425,19.43,18.0,0.0,93.0,15,910,467,False,False,6.951029165509434,6.15693,0.9786078098471986,1.0,Good,0.5899043841654851,Spring,0.6220000000000003,-0.014858171187366764
2021-06-01,2021,6,June,30,Montana,7100.69,4039.0,3,44355,96,2776,5.82,5.016,0.9,29.654,30.06,27.0,0.0,89.0,15,940,472,False,False,6.246153542824712,7.100689999999999,0.9638888888888889,1.0,Good,0.8196386548349528,Summer,2.1,0.20627322424252748
2021-07-01,2021,7,July,30,Montana,7334.9,4498.0,4,43620,96,2895,23.052,20.679,3.7,81.317,76.81,72.0,21.0,169.0,15,987,501,True,False,5.9463660036264985,7.334899999999999,0.9727822580645161,1.0,Moderate,3.142783132694379,Summer,17.156,2.2613069890628053
2021-08-01,2021,8,August,30,Montana,6738.87,3911.0,3,41951,97,2903,18.914,12.948,0.8,92.746,65.3,58.0,4.0,177.0,15,1000,505,True,False,6.224782493207318,6.7388699999999995,0.9654140339208513,1.0,Moderate,2.806702013839116,Summer,8.592000000000002,1.2201079802442711
2021-09-01,2021,9,September,30,Montana,6441.36,3747.0,4,41891,97,2859,12.44,7.904,0.0,72.588,48.36,43.5,0.0,163.0,15,943,478,False,False,6.502819280400413,6.4413599999999995,0.9824742268041237,1.0,Good,1.9312691729696836,Fall,-6.130000000000001,-1.081072180296687
2021-10-01,2021,10,October,30,Montana,5756.05,3111.5,6,42863,97,2930,6.203,4.683,0.0,56.37,29.87,26.0,0.0,152.0,15,984,506,False,False,7.445557283206365,5.75605,0.9743930828067842,1.0,Good,1.0776487348094614,Fall,-1.3439999999999994,-0.3205367920158033
2021-11-01,2021,11,November,30,Montana,5332.73,2795.0,7,40154,97,2789,5.661,3.975,0.2,35.212,27.46,21.0,0.0,100.0,15,900,461,False,False,7.528414151850929,5.33273,0.9584192439862543,1.0,Good,1.061557588702222,Fall,-0.609,-0.254458346214808
2021-12-01,2021,12,December,30,Montana,4872.42,2360.0,3,41665,95,2831,5.227,4.3,0.0,24.188,26.46,23.0,0.0,79.0,14,933,482,False,False,8.55057651023516,4.87242,0.9612903225806452,1.0,Good,1.0727728726177137,Winter,-1.4589999999999996,-0.3498226940587408
2022-01-01,2022,1,January,30,Montana,4466.55,2190.5,5,38020,96,2880,7.55,4.981,0.0,35.9,33.59,27.0,0.0,102.0,15,988,507,False,False,8.511043198889523,4.46655,0.967741935483871,1.0,Good,1.690342658203759,Winter,1.327,0.3949449317589526
2022-02-01,2022,2,February,30,Montana,4751.13,2314.0,8,39649,97,2652,5.359,3.774,0.0,31.945,25.89,21.0,0.0,93.0,15,901,466,False,False,8.343488812135218,4.75113,0.9764359351988218,1.0,Good,1.1279421948041835,Winter,-0.28300000000000036,-0.11405865491635536
2022-03-01,2022,3,March,30,Montana,5189.82,2557.0,22,40345,95,2874,4.156,3.451,0.0,24.933,21.82,19.0,0.0,80.0,15,992,513,False,False,7.769633628911985,5.18982,0.9758913412563667,1.0,Good,0.8007984862673464,Spring,-1.021,-0.14043145782610378
2022-04-01,2022,4,April,30,Montana,5202.2,2588.5,17,41599,94,2690,4.209,3.9,0.0,19.583,22.43,21.0,0.0,70.0,15,921,478,False,False,7.993156741378648,5.2021999999999995,0.9539007092198581,1.0,Good,0.8090807735188958,Spring,-0.5840000000000005,-0.023339323356532993
2022-05-01,2022,5,May,30,Montana,5613.45,3032.0,6,42914,97,2851,3.192,3.102,0.0,11.022,16.91,17.0,0.0,47.0,15,970,509,False,False,7.643784125626843,5.613449999999999,0.9481210508812771,1.0,Good,0.5686342623520296,Spring,-0.43999999999999995,-0.021270121813455445
2022-06-01,2022,6,June,30,Montana,6321.45,3554.0,16,42794,96,2718,4.257,3.94,0.0,18.625,22.59,22.0,0.0,69.0,15,954,497,False,False,6.767118303553773,6.32145,0.94375,1.0,Good,0.6734214460289965,Summer,-1.5630000000000006,-0.14621720880595634
2022-07-01,2022,7,July,30,Montana,6734.87,3910.5,6,42297,94,2754,6.463,6.056,0.6,61.817,34.47,33.0,3.0,155.0,15,996,505,False,False,6.2794085112259035,6.73487,0.9450926561427591,1.0,Good,0.9596324799142374,Summer,-16.589,-2.183150652780142
2022-08-01,2022,8,August,30,Montana,6912.49,4043.0,19,42876,95,2768,7.205,6.8,0.0,28.9,37.55,37.0,0.0,88.0,15,958,487,False,False,6.199936636436364,6.91249,0.9398981324278438,1.0,Good,1.042316155249411,Summer,-11.709000000000001,-1.7643858585897052
2022-09-01,2022,9,September,30,Montana,6488.43,3732.0,8,42688,92,2635,17.59,9.5,0.7,188.221,59.26,52.0,0.0,263.0,15,963,491,True,False,6.5778624412993585,6.48843,0.9547101449275363,1.0,Moderate,2.7109793894670977,Fall,5.15,0.7797102164974141
2022-10-01,2022,10,October,30,Montana,5999.39,3279.0,10,42442,93,2712,7.158,6.4,0.0,29.642,35.95,36.0,0.0,89.0,15,1009,513,False,False,7.072719059771076,5.99939,0.9406867845993756,1.0,Good,1.1931213006655677,Fall,0.9550000000000001,0.11547256585610621
2022-11-01,2022,11,November,30,Montana,5211.64,2632.0,11,39285,91,2597,8.486,5.6,0.0,39.5,36.54,31.0,0.0,111.0,15,969,497,False,False,7.535823656277103,5.21164,0.9512820512820512,1.0,Good,1.6282782387118067,Fall,2.825000000000001,0.5667206500095847
2022-12-01,2022,12,December,30,Montana,4623.0,2088.0,14,39953,89,2598,7.668,5.61,0.0,31.93,34.61,31.0,0.0,93.0,15,990,512,False,False,8.63919532770928,4.623,0.9416455237404857,1.0,Good,1.6586632057105775,Winter,2.441,0.5858903330928638
2023-01-01,2023,1,January,30,Montana,4750.04,2317.5,12,39484,94,2772,6.546,4.3,0.0,30.8,28.72,22.0,0.0,91.0,17,1067,572,False,False,8.309824759370448,4.75004,0.9512697323266986,1.0,Good,1.378093658158668,Winter,-1.0039999999999996,-0.31224900004509104
2023-02-01,2023,2,February,30,Montana,4815.71,2292.0,16,39689,90,2408,5.131,3.2,0.0,26.608,23.01,16.0,0.0,84.0,17,932,506,False,False,8.238245243172866,4.81571,0.9555555555555556,1.0,Good,1.0654711350974206,Winter,-0.22799999999999976,-0.06247105970676281
2023-03-01,2023,3,March,30,Montana,4917.41,2369.5,10,40929,92,2712,5.584,5.0,0.0,21.075,28.73,27.0,0.0,73.0,17,1072,556,False,False,8.321250414344137,4.91741,0.9509116409537167,1.0,Good,1.1355571327182397,Spring,1.428,0.33475864645089326
2023-04-01,2023,4,April,30,Montana,5414.09,2737.5,24,42116,89,2548,4.237,3.692,0.0,18.508,22.41,20.0,0.0,69.0,17,1042,523,False,False,7.7745290528971625,5.41409,0.954307116104869,1.0,Good,0.7825876555432215,Spring,0.02800000000000047,-0.02649311797567433
2023-05-01,2023,5,May,30,Montana,6182.37,3471.0,22,42072,88,2599,10.631,4.8,0.0,185.029,38.96,26.0,0.0,260.0,17,1107,559,False,False,6.801598739641918,6.18237,0.9527126099706745,1.0,Good,1.719567091584619,Spring,7.439,1.1509328292325893
2023-06-01,2023,6,June,30,Montana,6883.65,4076.0,24,42340,87,2492,5.836,4.7,0.0,41.731,29.71,26.0,0.0,91.0,18,1150,584,False,False,6.147320099075346,6.883649999999999,0.9547892720306513,1.0,Good,0.8478060331364902,Summer,1.5790000000000006,0.17438458710749372
2023-07-01,2023,7,July,30,Montana,7197.34,4502.0,28,42119,89,2629,10.269,7.533,1.6,86.346,44.97,42.0,9.0,173.0,18,1160,584,False,False,5.848132782389049,7.1973400000000005,0.9528814787966654,1.0,Good,1.4267771148785522,Summer,3.806,0.4671446349643148
2023-08-01,2023,8,August,30,Montana,6922.27,4031.0,24,41967,89,2636,10.623,8.187,0.5,109.008,45.77,45.0,3.0,189.0,18,1157,588,False,False,6.0591395597109035,6.92227,0.9554186299383834,1.0,Good,1.5346122009109726,Summer,3.4179999999999993,0.4922960456615617
2023-09-01,2023,9,September,30,Montana,6432.84,3826.0,32,41917,88,2544,8.881,5.043,0.1,139.733,35.58,28.0,0.0,215.0,18,1147,583,False,False,6.511121060060564,6.432840000000001,0.9636363636363636,1.0,Good,1.3805721889554223,Fall,-8.709,-1.3304072005116754
2023-10-01,2023,10,October,30,Montana,5584.42,3180.0,22,41570,89,2600,4.765,3.94,0.0,39.942,24.79,22.0,0.0,112.0,18,1188,603,False,False,7.439984814895728,5.58442,0.9423704240666908,1.0,Good,0.8532667671844166,Fall,-2.3930000000000007,-0.339854533481151
2023-11-01,2023,11,November,30,Montana,5135.0,2605.0,18,40028,87,2527,6.229,4.221,0.0,32.65,29.99,23.0,0.0,95.0,18,1144,581,False,False,7.791626095423564,5.135,0.9681992337164751,1.0,Good,1.213047711781889,Fall,-2.2570000000000006,-0.4152305269299177
2023-12-01,2023,12,December,30,Montana,4898.96,2399.0,16,42369,89,2621,6.233,3.712,0.0,35.9,27.57,19.0,0.0,102.0,18,1139,606,False,False,8.645304309486095,4.89896,0.9499818774918448,1.0,Good,1.2723108578147198,Winter,-1.4350000000000005,-0.3863523478958577
2024-01-01,2024,1,January,30,Montana,4563.59,2153.0,12,38084,89,2576,7.124,4.638,0.0,41.6,32.06,26.0,0.0,116.0,19,1185,603,False,False,8.342554874561474,4.5635900000000005,0.933671620152229,1.0,Good,1.5610517158640453,Winter,0.5779999999999994,0.18295805770537732
2024-02-01,2024,2,February,30,Montana,4971.92,2368.5,14,40306,88,2414,4.606,3.375,0.0,23.233,23.59,18.0,0.0,77.0,19,1142,581,False,False,8.103911567362307,4.97192,0.9459247648902821,1.0,Good,0.9264026774364833,Winter,-0.5250000000000004,-0.13906845766093734
2024-03-01,2024,3,March,30,Montana,5318.09,2586.5,19,40973,87,2592,3.987,3.748,0.0,12.355,21.68,21.0,0.0,57.0,19,1178,601,False,False,7.700885092204156,5.31809,0.9610678531701891,1.0,Good,0.7497052513214332,Spring,-1.5969999999999995,-0.3858518813968065
2024-04-01,2024,4,April,30,Montana,5783.82,2953.0,12,41486,86,2491,3.889,3.413,0.0,27.771,20.85,19.0,0.0,86.0,19,1194,613,False,False,7.17069341715337,5.7838199999999995,0.9655038759689922,1.0,Good,0.6723929859504618,Spring,-0.3480000000000003,-0.1101946695927597
2024-05-01,2024,5,May,30,Montana,6255.9,3408.0,13,43450,86,2565,3.6,2.9,0.0,49.575,18.24,16.0,0.0,135.0,19,1177,599,False,False,6.943365463002926,6.2559,0.9621155288822205,1.0,Good,0.5754567688102432,Spring,-7.031000000000001,-1.1441103227743759
2024-06-01,2024,6,June,30,Montana,6852.62,3930.0,19,41850,85,2453,3.689,3.354,0.0,21.613,19.86,18.0,0.0,74.0,19,1166,594,False,False,6.104380514314233,6.85262,0.9619607843137254,1.0,Good,0.5383342429610865,Summer,-2.1470000000000002,-0.3094717901754037
2024-07-01,2024,7,July,30,Montana,7173.01,4227.0,27,41841,87,2555,12.434,10.292,0.4,93.45,51.18,54.0,2.0,178.0,19,1180,594,False,False,5.829351973578735,7.1730100000000006,0.9473489061920652,1.0,Moderate,1.7334424460582096,Summer,2.164999999999999,0.30666533117965744
2024-08-01,2024,8,August,30,Montana,7184.99,4244.0,59,42727,87,2609,8.961,7.722,0.8,54.15,42.89,43.0,4.0,147.0,18,1167,587,False,False,5.938491215714984,7.18499,0.9673711531331108,1.0,Good,1.2471833642078833,Summer,-1.661999999999999,-0.2874288367030893
2024-09-01,2024,9,September,30,Montana,6616.07,3835.0,49,41844,91,2567,9.837,4.8,0.0,99.454,38.36,27.0,0.0,182.0,19,1185,595,False,False,6.317194346492706,6.61607,0.9402930402930403,1.0,Good,1.4868343291410158,Fall,0.9559999999999995,0.10626214018559343
2024-10-01,2024,10,October,30,Montana,6137.77,3336.0,43,41414,89,2613,6.98,4.9,0.0,42.845,32.18,27.0,0.0,119.0,19,1200,612,False,False,6.740395941848586,6.137770000000001,0.9470822761870242,1.0,Good,1.137220847310994,Fall,2.2150000000000007,0.2839540801265773
2024-11-01,2024,11,November,30,Montana,5430.62,2688.0,30,40350,90,2585,5.354,3.954,0.0,41.605,25.82,22.0,0.0,116.0,19,1155,594,False,False,7.4245666240687065,5.43062,0.9574074074074074,1.0,Good,0.9858911137218218,Fall,-0.875,-0.22715659806006716
2024-12-01,2024,12,December,30,Montana,5009.58,2362.0,23,43206,90,2686,5.37,3.5,0.0,26.396,25.53,18.0,0.0,83.0,19,1180,617,False,False,8.620083919210792,5.00958,0.9627240143369176,1.0,Good,1.07194615117435,Winter,-0.8629999999999995,-0.20036470664036976
2025-01-01,2025,1,January,30,Montana,4672.5,2043.5,6,38860,89,2640,6.372,3.694,0.0,31.327,28.31,19.0,0.0,92.0,19,1182,623,False,False,8.315462814339218,4.6725,0.9568684305907937,1.0,Good,1.3637239165329051,Winter,-0.7519999999999998,-0.1973277993311402
2025-02-01,2025,2,February,30,Montana,4602.47,2044.0,6,40923,91,2413,5.611,4.1,0.0,31.446,27.23,22.0,0.0,93.0,19,1082,550,False,False,8.89022633498969,4.60247,0.9470172684458399,1.0,Good,1.2191279899706027,Winter,1.005,0.2927253125341194
2025-03-01,2025,3,March,30,Montana,5235.27,2499.0,4,39937,90,2603,3.648,3.0,0.0,26.438,19.17,16.0,0.0,83.0,19,1217,629,False,False,7.627686824175257,5.235270000000001,0.9329749103942653,1.0,Good,0.6968121987977697,Spring,-0.33899999999999997,-0.0528930525236635
2025-04-01,2025,4,April,30,Montana,5849.38,2906.5,4,41251,86,2490,3.972,3.562,0.0,18.962,21.11,19.0,0.0,69.0,19,1153,599,False,False,7.051516570987011,5.84938,0.9651162790697675,1.0,Good,0.6790463262773149,Spring,0.08300000000000018,0.006653340326853052
2025-05-01,2025,5,May,30,Montana,6350.53,3507.0,55,43676,90,2698,4.013,3.6,0.0,24.983,21.49,19.0,0.0,80.0,19,1187,607,False,False,6.868875511177808,6.35053,0.9670250896057347,1.0,Good,0.6319157613616501,Spring,0.4129999999999998,0.05645899255140685
2025-06-01,2025,6,June,30,Montana,7135.65,4252.0,75,42591,90,2653,7.025,5.048,0.0,80.496,32.59,28.0,0.0,168.0,19,1184,600,False,False,5.958251876143029,7.13565,0.9825925925925926,1.0,Good,0.9844933537939782,Summer,3.3360000000000003,0.4461591108328917
2025-07-01,2025,7,July,30,Montana,7325.02,4413.0,8,41624,91,2735,6.506,5.496,0.409,55.604,32.73,31.0,3.0,151.0,18,1099,545,False,False,5.681349675495766,7.32502,0.9695143566111308,1.0,Good,0.8881887011912596,Summer,-5.927999999999999,-0.84525374486695
2025-08-01,2025,8,August,30,Montana,7210.98,4285.0,79,41678,93,2687,6.898,5.5,0.2,74.858,33.78,31.0,0.0,165.0,18,1082,544,False,False,5.768841405745128,7.210979999999999,0.9320152618799862,1.0,Good,0.9565967455186397,Summer,-2.0630000000000006,-0.2905866186892436
2025-09-01,2025,9,September,30,Montana,6908.85,4049.0,3,41803,96,2763,9.908,7.5,0.2,44.321,42.81,41.0,0.0,123.0,19,992,497,False,False,6.0502109613032555,6.90885,0.959375,1.0,Good,1.4341026364735086,Fall,0.07099999999999973,-0.05273169266750721
2025-10-01,2025,10,October,30,Montana,6650.08,3510.5,4,42504,96,2894,3.525,3.0,0.0,18.767,18.1,16.0,0.0,69.0,17,966,506,False,False,6.39090056059476,6.65008,0.9724462365591398,1.0,Good,0.5300688112022712,Fall,-3.4550000000000005,-0.6071520361087227
2025-11-01,2025,11,November,30,Montana,6118.81,3100.0,28,39524,95,2735,4.564,3.478,0.0,23.033,23.18,19.0,0.0,77.0,16,921,472,False,False,6.454849880940902,6.118810000000001,0.9596491228070175,1.0,Good,0.7458966694504323,Fall,-0.79,-0.2399944442713895
2025-12-01,2025,12,December,30,Montana,5635.05,2630.0,5,41722,97,2903,4.201,3.0,0.0,25.346,20.18,16.0,0.0,81.0,15,935,506,False,False,7.403128632399002,5.635050000000001,0.9654140339208513,1.0,Good,0.745512462178685,Winter,-1.1690000000000005,-0.32643368899566494
2015-01-01,2015,1,January,31,Nebraska,13250.23,4450.0,29,197709,60,1860,6.916,6.838,0.2,15.583,35.27,37.0,1.0,63.0,7,186,124,False,False,14.918986311935718,13.25023,1.0,0.8571428571428571,Good,0.5219532038311788,Winter,,
2015-02-01,2015,2,February,31,Nebraska,13413.71,4547.5,10,204432,60,1680,9.353,8.0,1.5,26.875,42.4,41.0,8.0,84.0,7,173,117,False,False,15.239780791443978,13.413709999999998,1.0,0.8826530612244898,Good,0.6972716720430068,Winter,,
2015-03-01,2015,3,March,31,Nebraska,14937.44,5223.0,34,209310,60,1860,8.084,7.725,2.4,16.333,40.51,39.5,13.0,64.0,7,198,136,False,False,14.010165061750875,14.93744,1.0,0.9124423963133641,Good,0.5411904583382426,Spring,,
2015-04-01,2015,4,April,31,Nebraska,15410.34,5446.5,33,209251,60,1798,8.096,7.0,1.7,27.708,39.04,38.0,9.0,86.0,7,188,128,False,False,13.576468786542023,15.41034,0.9988888888888889,0.8952380952380953,Good,0.5253615429640099,Spring,,
2015-05-01,2015,5,May,31,Nebraska,15907.82,5582.0,31,218877,60,1838,5.232,5.146,0.3,12.0,27.94,28.0,0.0,56.0,7,184,124,False,False,13.757133284133213,15.90782,0.9881720430107527,0.847926267281106,Good,0.3288948454282234,Spring,,
2015-06-01,2015,6,June,31,Nebraska,16194.28,5808.0,39,216012,60,1771,9.064,7.542,0.0,38.292,41.31,39.0,0.0,108.0,7,177,121,False,False,13.336375559765546,16.19428,0.9838888888888889,0.8428571428571429,Good,0.5597037966491872,Summer,,
2015-07-01,2015,7,July,31,Nebraska,16685.66,5839.0,34,212401,60,1853,10.658,9.3,3.3,31.708,47.98,51.0,18.0,93.0,7,191,129,False,False,12.727515723081975,16.68566,0.9962365591397849,0.880184331797235,Good,0.638752078131761,Summer,,
2015-08-01,2015,8,August,31,Nebraska,16381.24,5604.0,34,207263,60,1840,9.724,9.167,0.7,25.3,45.18,47.0,4.0,81.0,7,195,133,False,False,12.650385440906794,16.38124,0.989247311827957,0.8986175115207373,Good,0.5936058564553112,Summer,,
2015-09-01,2015,9,September,31,Nebraska,16204.26,5817.0,40,208451,60,1779,9.573,9.5,2.7,18.75,46.23,49.0,15.0,69.0,7,187,127,False,False,12.861494446522087,16.20426,0.9883333333333333,0.8904761904761904,Good,0.5907705751450544,Fall,,
2015-10-01,2015,10,October,31,Nebraska,15283.81,5696.0,53,201200,60,1842,8.088,7.958,1.9,14.333,39.36,39.0,11.0,60.0,7,175,118,False,False,13.160789096436034,15.283809999999999,0.9903225806451613,0.8064516129032258,Good,0.5291874211992952,Fall,,
2015-11-01,2015,11,November,31,Nebraska,14108.8,5179.0,25,204415,60,1785,5.456,5.0,1.2,12.917,28.19,27.0,7.0,58.0,7,180,122,False,False,14.486703334089363,14.108799999999999,0.9916666666666667,0.8571428571428571,Good,0.3867090043093673,Fall,,
2015-12-01,2015,12,December,31,Nebraska,14273.17,4879.0,11,204762,60,1825,6.49,6.348,0.4,15.0,32.54,34.0,2.0,62.0,7,183,121,False,False,14.34516649069548,14.27317,0.9811827956989247,0.8433179723502304,Good,0.4546992714302429,Winter,,
2016-01-01,2016,1,January,31,Nebraska,13432.95,4784.0,33,193936,60,1839,8.879,8.0,1.5,22.75,41.24,43.0,8.0,76.0,6,191,129,False,False,14.434878414644587,13.43295,0.9887096774193549,1.0,Good,0.6609866038360895,Winter,1.9629999999999992,0.1390334000049107
2016-02-01,2016,2,February,31,Nebraska,14026.98,4567.0,1,206646,60,1729,6.931,6.5,1.3,18.417,35.2,36.0,7.0,68.0,7,164,108,False,False,14.731966538770285,14.02698,0.9936781609195402,0.8078817733990148,Good,0.49411919030325846,Winter,-2.4219999999999997,-0.20315248173974831
2016-03-01,2016,3,March,31,Nebraska,15378.06,5269.5,31,205668,60,1858,7.134,6.7,0.6,15.833,35.05,36.0,3.0,63.0,7,193,131,False,False,13.372102853025675,15.37806,0.9989247311827957,0.8894009216589862,Good,0.4639076710586381,Spring,-0.9499999999999993,-0.07728278727960453
2016-04-01,2016,4,April,31,Nebraska,15650.21,5337.5,13,207494,60,1792,6.569,5.3,1.2,45.833,31.9,29.0,7.0,126.0,7,181,121,False,False,13.257393990240388,15.65021,0.9955555555555555,0.861904761904762,Good,0.4197387766681725,Spring,-1.5270000000000001,-0.10562276629583744
2016-05-01,2016,5,May,31,Nebraska,16246.62,5746.0,39,209576,60,1849,6.591,5.4,0.3,47.25,32.64,30.0,2.0,130.0,7,195,132,False,False,12.897267246971985,16.24662,0.9940860215053764,0.8986175115207373,Good,0.40568438235152915,Spring,1.359,0.07678953692330576
2016-06-01,2016,6,June,31,Nebraska,17122.21,5905.0,17,211610,60,1791,6.854,6.523,2.5,14.0,37.65,37.0,14.0,60.0,7,188,128,False,False,12.357808951064145,17.12221,0.995,0.8952380952380953,Good,0.4002987932048492,Summer,-2.21,-0.15940500344433806
2016-07-01,2016,7,July,31,Nebraska,16456.84,5685.0,27,210647,60,1857,7.125,6.8,1.0,29.458,36.49,38.0,0.0,89.0,7,172,120,False,False,12.798325802523449,16.45684,0.9983870967741936,0.7926267281105991,Good,0.43295067582840935,Summer,-3.5329999999999995,-0.2058014023033517
2016-08-01,2016,8,August,31,Nebraska,16768.45,5576.0,32,211063,60,1853,7.062,6.5,0.7,12.5,37.33,35.0,4.0,57.0,7,197,135,False,False,12.585003384331884,16.76845,0.9962365591397849,0.9078341013824884,Good,0.4211480488655779,Summer,-2.662,-0.17245780758973328
2016-09-01,2016,9,September,31,Nebraska,16490.98,5741.0,43,210828,60,1791,7.049,6.875,0.7,15.042,36.56,35.0,4.0,62.0,7,173,117,False,False,12.781835888467514,16.49098,0.995,0.8238095238095238,Good,0.42744579157818396,Fall,-2.524,-0.1633247835668704
2016-10-01,2016,10,October,31,Nebraska,15951.56,5611.0,52,206094,60,1856,7.971,8.042,1.3,17.0,38.95,43.0,7.0,66.0,7,193,131,False,False,12.916730401289906,15.951559999999999,0.9978494623655914,0.8894009216589862,Good,0.4997003427877901,Fall,-0.1169999999999991,-0.029487078411505108
2016-11-01,2016,11,November,31,Nebraska,15234.65,5359.0,29,202883,60,1791,8.336,8.292,0.8,16.042,40.14,42.0,4.0,64.0,7,185,125,False,False,13.315304257071872,15.23465,0.995,0.8809523809523809,Good,0.5471737125565733,Fall,2.88,0.16046470824720604
2016-12-01,2016,12,December,31,Nebraska,14131.81,4996.0,24,202802,60,1855,8.149,7.917,0.3,15.292,37.96,41.0,2.0,62.0,7,187,125,False,False,14.349046583558653,14.13181,0.9973118279569892,0.8617511520737328,Good,0.5766423409315579,Winter,1.658999999999999,0.12194306950131495
2017-01-01,2017,1,January,31,Nebraska,13002.41,4244.5,13,197579,60,1854,9.739,10.204,1.4,18.375,42.92,48.0,8.0,68.0,7,198,136,False,False,15.194567776281474,13.00241,0.9967741935483871,0.9124423963133641,Good,0.7490149902979526,Winter,0.8600000000000012,0.08802838646186306
2017-02-01,2017,2,February,31,Nebraska,14587.66,4891.5,26,211760,60,1674,9.011,7.75,1.8,20.042,40.35,40.5,10.0,71.0,7,170,114,False,False,14.514596583687856,14.58766,0.9964285714285714,0.8673469387755102,Good,0.6177138759746251,Winter,2.079999999999999,0.12359468567136667
2017-03-01,2017,3,March,31,Nebraska,15740.58,5168.5,29,219277,59,1828,9.191,9.0,2.1,22.583,43.11,46.0,12.0,76.0,7,192,130,False,False,13.928838708611753,15.74058,0.9994532531437944,0.8847926267281107,Good,0.5839047862276994,Spring,2.0570000000000004,0.11999711516906125
2017-04-01,2017,4,April,31,Nebraska,15688.62,5244.0,18,222508,59,1761,9.918,8.5,1.1,29.9,42.42,41.0,6.0,90.0,7,187,127,False,False,14.181616993719013,15.68862,0.9949152542372881,0.8904761904761904,Good,0.6321779735884991,Spring,3.3489999999999993,0.21243919692032665
2017-05-01,2017,5,May,31,Nebraska,17109.83,5579.5,43,237431,59,1828,7.145,6.833,0.5,14.875,34.69,34.0,3.0,62.0,7,193,131,False,False,13.874363450718095,17.109830000000002,0.9994532531437944,0.8894009216589862,Good,0.4175962005467032,Spring,0.5539999999999994,0.011911818195174062
2017-06-01,2017,6,June,31,Nebraska,17761.43,5716.0,35,228072,59,1765,8.146,8.2,1.9,16.7,41.64,43.0,11.0,65.0,7,164,110,False,False,12.838887409403409,17.76143,0.9971751412429378,0.780952380952381,Good,0.4586342428509416,Summer,1.2920000000000007,0.05833544964609244
2017-07-01,2017,7,July,31,Nebraska,16939.94,5523.5,43,203015,59,1820,9.405,8.796,3.1,33.583,47.37,48.0,17.0,96.0,7,188,126,False,False,11.98186062052168,16.93994,0.9950792782941498,0.8663594470046083,Good,0.5551967716532644,Summer,2.2799999999999994,0.12224609582485507
2017-08-01,2017,8,August,31,Nebraska,17209.57,5679.0,35,205752,60,1849,8.382,8.0,1.9,17.292,42.22,43.0,11.0,66.0,7,173,118,False,False,11.95363974811689,17.20957,0.9940860215053764,0.7972350230414746,Good,0.4870545864887966,Summer,1.3199999999999994,0.06590653762321874
2017-09-01,2017,9,September,31,Nebraska,16505.65,5804.0,45,204516,60,1797,10.712,10.65,0.6,52.1,49.35,53.0,3.0,142.0,7,186,126,False,False,12.387939887250727,16.505650000000003,0.9983333333333333,0.8857142857142857,Good,0.6489898913402379,Fall,3.6629999999999994,0.22154409976205391
2017-10-01,2017,10,October,31,Nebraska,16235.14,5610.0,47,211934,60,1842,7.469,7.5,1.7,16.773,34.91,34.0,9.0,65.0,7,183,127,False,False,13.051134760772005,16.235139999999998,0.9903225806451613,0.8433179723502304,Good,0.4600514686045209,Fall,-0.5019999999999998,-0.03964887418326918
2017-11-01,2017,11,November,31,Nebraska,15740.67,5344.0,21,208305,60,1789,7.283,5.888,0.0,22.25,34.71,32.0,0.0,75.0,7,166,117,False,False,13.232219467151017,15.74067,0.9938888888888889,0.7904761904761904,Good,0.4626867852511996,Fall,-1.053,-0.08448692730537372
2017-12-01,2017,12,December,31,Nebraska,14849.54,4996.5,38,208803,60,1844,7.191,6.1,0.4,16.2,36.26,33.0,2.0,64.0,7,181,121,False,False,14.058684646123718,14.849540000000001,0.9913978494623656,0.8341013824884793,Good,0.4842574248091186,Winter,-0.9579999999999993,-0.09238491612243926
2018-01-01,2018,1,January,31,Nebraska,13622.92,4647.0,20,199681,60,1853,9.585,9.2,2.2,20.3,44.97,49.0,12.0,72.0,7,176,118,False,False,14.656255780698999,13.62292,0.9962365591397849,0.8110599078341014,Good,0.703593649525946,Winter,-0.15399999999999991,-0.045421340772006547
2018-02-01,2018,2,February,31,Nebraska,14201.28,4761.5,25,207373,60,1680,10.072,8.4,1.3,26.208,44.13,44.0,7.0,83.0,7,179,123,False,False,14.600655715541134,14.20128,1.0,0.9132653061224489,Good,0.7092318438901282,Winter,1.061,0.09151796791550304
2018-03-01,2018,3,March,31,Nebraska,15873.52,5244.0,42,213204,60,1857,9.534,9.6,2.0,17.2,45.21,51.0,11.0,66.0,7,189,127,False,False,13.428779501963017,15.873520000000001,0.9983870967741936,0.8709677419354839,Good,0.6006229242159269,Spring,0.34299999999999997,0.01671813798822752
